9,H,3135,CAND4
17,M,5208,CAND2
11,M,2078,CAND1
8,H,6002,CAND3
14,M,7674,CAND3
13,H,5432,CAND3
17,H,9184,CAND5
9,H,7373,CAND5
11,M,7674,CAND4
8,H,9600,CAND5
11,H,9600,CAND3
10,H,8999,CAND5
16,H,9184,CAND3
13,H,3972,CAND5
11,M,7373,CAND1
16,H,9184,CAND4
17,H,4682,CAND5
12,H,7373,CAND3
13,M,9600,CAND5
13,M,7674,CAND4
17,M,1048,CAND2
9,M,7932,CAND2
16,H,1048,CAND4
11,M,9600,CAND3
16,M,2078,CAND5
12,H,9600,CAND1
13,H,9600,CAND4
13,M,2279,CAND2
10,H,5432,CAND5
11,H,4137,CAND3
16,H,7674,CAND4
9,M,9600,CAND3
11,M,2279,CAND2
9,M,6002,CAND3
15,M,1048,CAND3
12,H,5432,CAND4
12,M,5432,CAND4
9,M,8425,CAND4
13,M,4137,CAND4
11,H,8999,CAND4
17,M,9600,CAND4
13,H,1232,CAND4
17,M,7373,CAND2
11,M,8425,CAND3
15,H,6002,CAND5
17,H,9600,CAND4
12,M,8999,CAND4
11,M,9184,CAND4
9,M,8425,CAND4
17,M,5432,CAND5
14,M,7373,CAND4
11,H,3972,CAND4
17,M,4682,CAND5
8,M,5208,CAND1
11,H,4137,CAND4
10,M,8425,CAND4
9,H,7373,CAND5
8,M,7373,CAND3
14,H,9600,CAND4
15,M,3972,CAND4
12,H,9184,CAND4
15,H,9184,CAND3
16,M,2279,CAND1
12,M,6592,CAND4
9,M,5432,CAND4
17,H,2279,CAND3
11,M,7373,CAND1
12,H,8425,CAND5
10,H,7373,CAND5
11,H,7373,CAND3
11,H,9600,CAND4
11,H,1048,CAND4
16,M,9600,CAND3
14,M,7373,CAND5
13,H,4137,CAND5
17,M,5432,CAND2
11,H,7674,CAND3
12,H,8425,CAND4
16,M,1048,CAND2
17,M,9600,CAND5
11,M,9184,CAND4
11,H,8425,CAND5
17,H,5572,CAND3
16,M,5432,CAND3
17,M,4137,CAND3
14,H,9184,CAND3
14,M,9600,CAND5
12,M,9184,CAND3
8,M,6002,CAND5
16,M,1048,CAND5
14,M,9600,CAND5
8,M,9600,CAND2
17,H,7674,CAND1
10,H,8999,CAND4
11,H,2279,CAND4
15,M,7373,CAND4
12,H,7932,CAND5
13,H,9600,CAND3
13,H,7674,CAND5
16,M,7674,CAND5
12,H,3135,CAND5
12,H,8425,CAND2
8,M,7373,CAND5
12,M,4682,CAND2
15,H,9600,CAND4
10,H,2279,CAND4
17,H,6002,CAND1
8,H,6002,CAND2
8,M,9184,CAND5
11,M,7373,CAND5
16,M,8999,CAND5
10,H,4682,CAND3
11,M,5208,CAND1
10,M,7932,CAND2
11,H,3135,CAND2
17,M,1048,CAND4
13,M,4137,CAND2
16,H,7373,CAND3
12,M,8999,CAND1
9,H,8425,CAND4
9,M,2078,CAND2
10,H,3972,CAND5
16,M,8425,CAND3
12,M,7674,CAND5
15,H,7373,CAND5
12,M,4137,CAND4
11,H,2078,CAND1
13,M,6002,CAND1
15,H,7373,CAND2
16,M,8425,CAND4
16,H,9600,CAND4
12,H,7932,CAND5
14,H,3135,CAND4
13,M,7373,CAND3
16,H,8425,CAND3
8,H,9184,CAND5
17,H,6002,CAND3
17,M,9600,CAND4
17,M,7373,CAND4
13,H,8999,CAND4
12,H,2078,CAND2
15,H,7932,CAND4
11,M,7932,CAND5
8,H,6002,CAND4
16,H,8425,CAND4
10,M,2279,CAND3
14,H,6002,CAND4
14,M,9600,CAND4
12,H,8999,CAND3
10,H,1048,CAND2
10,H,5432,CAND4
15,H,9184,CAND4
12,M,8425,CAND4
11,M,7932,CAND2
17,H,9184,CAND4
9,H,2078,CAND3
16,M,6002,CAND4
8,M,4682,CAND4
12,H,2279,CAND4
12,M,5432,CAND4
17,M,8425,CAND4
12,M,7373,CAND3
12,H,9184,CAND2
12,H,5432,CAND4
11,M,5208,CAND5
14,M,9600,CAND5
16,M,3972,CAND1
11,M,4137,CAND4
12,H,9600,CAND5
15,H,5432,CAND3
11,M,9600,CAND4
16,M,5208,CAND1
10,M,6002,CAND5
16,M,5432,CAND5
17,H,7674,CAND4
14,H,6002,CAND3
10,H,4137,CAND4
9,M,4137,CAND5
17,H,9184,CAND5
17,H,3135,CAND5
17,M,9600,CAND4
17,H,7674,CAND1
10,H,8425,CAND5
17,M,2078,CAND3
12,H,8425,CAND5
15,H,2279,CAND4
12,H,9600,CAND4
12,H,8425,CAND2
16,H,4682,CAND4
15,H,7373,CAND4
11,H,7932,CAND4
11,H,8999,CAND4
15,H,9600,CAND3
14,H,9184,CAND2
17,M,5432,CAND5
10,M,1232,CAND5
12,M,8999,CAND1
12,M,8425,CAND5
10,M,1232,CAND4
10,H,5432,CAND4
10,M,6002,CAND1
8,H,5208,CAND3
11,H,7373,CAND3
15,M,3135,CAND4
12,H,4137,CAND4
10,M,8425,CAND5
8,H,5432,CAND5
10,H,4682,CAND5
13,M,4137,CAND5
13,H,5432,CAND3
13,M,7373,CAND4
17,H,9600,CAND3
10,M,7932,CAND4
17,H,8425,CAND5
9,H,5432,CAND4
17,M,5572,CAND4
16,H,4682,CAND4
13,M,1232,CAND2
9,H,7932,CAND2
16,M,5432,CAND5
8,H,9600,CAND3
12,H,9184,CAND4
17,H,8999,CAND2
8,M,2078,CAND4
12,H,4137,CAND4
14,M,9184,CAND4
10,M,9600,CAND4
11,H,8999,CAND5
13,H,6592,CAND4
14,H,7932,CAND5
13,H,7674,CAND3
17,M,5432,CAND2
10,H,8999,CAND3
12,H,9184,CAND1
17,H,5208,CAND4
8,M,5432,CAND5
12,M,4137,CAND2
14,M,4682,CAND3
11,M,7674,CAND4
17,M,8425,CAND4
11,H,5432,CAND4
16,H,8425,CAND2
11,M,8425,CAND3
17,H,6002,CAND4
11,H,8425,CAND4
10,M,5432,CAND3
13,H,8425,CAND5
15,H,9600,CAND5
16,H,4137,CAND4
11,M,9184,CAND5
12,M,7373,CAND5
12,M,2279,CAND5
17,M,1232,CAND4
12,M,4682,CAND4
12,H,7932,CAND5
16,M,7674,CAND5
11,H,8425,CAND5
11,M,7373,CAND4
12,H,1232,CAND4
15,M,9184,CAND4
12,H,9600,CAND5
10,H,1048,CAND5
11,M,7373,CAND4
12,H,8425,CAND4
11,M,3972,CAND4
8,H,3135,CAND1
16,M,9600,CAND3
9,H,7932,CAND4
15,H,1048,CAND3
13,M,8425,CAND4
16,M,5432,CAND1
9,H,6002,CAND4
13,M,9184,CAND5
12,H,8425,CAND2
16,H,9184,CAND1
11,H,8999,CAND1
16,M,2078,CAND5
11,M,8999,CAND3
17,H,1048,CAND4
8,H,7932,CAND5
10,H,8425,CAND5
13,M,7373,CAND5
15,H,2078,CAND3
11,M,9184,CAND3
10,H,9600,CAND4
15,M,2078,CAND5
11,H,8425,CAND5
11,M,7373,CAND1
16,M,8999,CAND2
17,H,9600,CAND5
10,H,9184,CAND1
17,H,8999,CAND4
16,M,7373,CAND5
8,H,7373,CAND5
16,M,3135,CAND4
17,M,9600,CAND5
9,H,8999,CAND4
12,M,9184,CAND5
11,H,9600,CAND1
17,H,2279,CAND1
12,H,5432,CAND1
15,M,3972,CAND4
11,H,9600,CAND5
9,M,8425,CAND4
11,M,9600,CAND4
12,M,7932,CAND3
17,M,3972,CAND4
13,H,9184,CAND4
9,M,9600,CAND3
17,M,9184,CAND2
17,H,9600,CAND5
14,M,9600,CAND4
16,H,8425,CAND1
12,H,3972,CAND2
8,H,9184,CAND5
16,M,7373,CAND4
9,M,9184,CAND5
16,M,5432,CAND5
16,H,7373,CAND2
13,H,5432,CAND5
9,M,1048,CAND4
16,H,9600,CAND4
9,M,5208,CAND5
8,H,6592,CAND5
12,M,9184,CAND5
14,M,2078,CAND5
17,H,8425,CAND4
13,H,7373,CAND5
11,H,5208,CAND5
12,H,7373,CAND4
12,M,4137,CAND5
11,M,9184,CAND4
17,M,3972,CAND5
11,H,7373,CAND4
14,M,8999,CAND1
16,M,9184,CAND3
11,H,7373,CAND4
10,M,1048,CAND4
11,H,1232,CAND2
17,H,7373,CAND5
11,M,9600,CAND2
12,H,5432,CAND5
13,H,4682,CAND2
9,M,5572,CAND3
17,M,4682,CAND5
17,H,2078,CAND5
10,H,9184,CAND4
10,H,9600,CAND5
12,H,5432,CAND5
14,M,7373,CAND4
12,H,1232,CAND4
15,M,5432,CAND4
8,M,5572,CAND4
10,H,9600,CAND5
11,M,2078,CAND5
10,M,8425,CAND5
15,M,3135,CAND4
16,M,7373,CAND2
10,M,7373,CAND5
12,M,7932,CAND4
11,H,3972,CAND2
12,M,4682,CAND4
10,M,6002,CAND5
15,H,1048,CAND5
17,H,7932,CAND1
8,H,1048,CAND4
9,M,9184,CAND3
15,H,9184,CAND4
16,M,3135,CAND2
13,H,7373,CAND1
10,M,1048,CAND1
14,M,9600,CAND4
16,H,9600,CAND4
11,H,5572,CAND3
14,M,8425,CAND3
9,M,6592,CAND4
11,H,1232,CAND5
9,M,8999,CAND5
12,M,5432,CAND4
13,M,9184,CAND3
16,H,6002,CAND4
11,H,6592,CAND2
11,H,3972,CAND4
11,H,7932,CAND4
10,M,2078,CAND4
15,H,9184,CAND3
13,M,4682,CAND3
17,H,7932,CAND5
15,H,7932,CAND5
15,M,7674,CAND4
17,M,5432,CAND4
16,M,6002,CAND1
11,H,7373,CAND4
16,M,8999,CAND4
12,M,5432,CAND4
13,H,8999,CAND5
9,H,7373,CAND4
17,H,9600,CAND4
16,H,3135,CAND2
11,H,5208,CAND3
13,H,9600,CAND2
11,M,8425,CAND5
16,M,7674,CAND4
17,H,9600,CAND5
12,H,1232,CAND2
16,M,5432,CAND1
11,H,3972,CAND4
11,M,8425,CAND5
12,M,5432,CAND5
12,H,5572,CAND4
8,H,7674,CAND4
10,H,5432,CAND2
17,M,6592,CAND2
17,H,1232,CAND3
9,H,7373,CAND4
10,M,6002,CAND4
17,M,4682,CAND3
16,H,7373,CAND3
11,M,7373,CAND5
17,H,9600,CAND1
16,H,9600,CAND5
12,H,9184,CAND4
9,M,9184,CAND5
14,M,1048,CAND4
17,H,9184,CAND4
11,H,6002,CAND3
17,H,7373,CAND5
15,M,9184,CAND3
11,M,4137,CAND3
13,M,7373,CAND5
11,H,9600,CAND5
17,M,6002,CAND5
13,H,7932,CAND4
12,H,8999,CAND2
12,M,7373,CAND4
13,M,5208,CAND4
15,H,3972,CAND4
12,M,4682,CAND5
16,M,8425,CAND5
17,M,8999,CAND4
15,H,5432,CAND3
15,M,5432,CAND3
12,H,5432,CAND4
13,H,7932,CAND4
13,H,8425,CAND4
17,H,8999,CAND5
16,H,3972,CAND5
12,H,1048,CAND5
17,H,5432,CAND4
12,M,5432,CAND4
17,M,7373,CAND3
14,M,3135,CAND5
14,H,8425,CAND4
13,H,2279,CAND5
16,M,5432,CAND3
17,H,4137,CAND2
10,M,5208,CAND4
15,H,9600,CAND4
12,M,5208,CAND3
11,H,5432,CAND3
17,M,9600,CAND4
17,H,5432,CAND5
17,H,7932,CAND5
16,M,7373,CAND5
15,H,1048,CAND1
11,M,7373,CAND1
16,H,9184,CAND3
15,M,6592,CAND1
11,H,7373,CAND5
16,M,2279,CAND5
9,M,2078,CAND1
13,M,7674,CAND4
12,H,4682,CAND4
12,M,9184,CAND4
10,H,3135,CAND2
9,H,8425,CAND4
17,H,7373,CAND3
16,M,9184,CAND4
11,H,9184,CAND2
16,H,8425,CAND5
9,M,9184,CAND1
13,H,2279,CAND3
10,H,9184,CAND2
11,M,2078,CAND4
10,H,9600,CAND4
11,H,4137,CAND4
12,H,6002,CAND2
13,M,8999,CAND4
16,M,7373,CAND1
13,M,9600,CAND5
17,M,8425,CAND5
13,M,3135,CAND3
13,H,9600,CAND4
12,M,2078,CAND4
15,H,7373,CAND1
12,H,8999,CAND1
15,H,1048,CAND4
12,M,9184,CAND4
11,H,8425,CAND5
13,H,5208,CAND4
9,H,9600,CAND3
8,M,7932,CAND5
15,M,3135,CAND5
16,M,8425,CAND2
12,H,2078,CAND2
13,M,7373,CAND1
11,M,2078,CAND2
10,H,7373,CAND3
14,M,8425,CAND3
9,H,9600,CAND2
11,H,4137,CAND5
12,H,8425,CAND5
17,H,3972,CAND5
16,M,7373,CAND2
9,M,3972,CAND5
13,H,9184,CAND3
17,M,5432,CAND3
16,H,8425,CAND4
14,M,2078,CAND2
16,H,5432,CAND4
12,H,5432,CAND4
8,M,6592,CAND1
16,M,9600,CAND3
11,M,9600,CAND4
14,H,9184,CAND5
8,M,2279,CAND2
11,M,8425,CAND4
15,M,5208,CAND5
17,H,4137,CAND3
11,H,4137,CAND4
15,M,9600,CAND4
15,H,1232,CAND3
15,H,3972,CAND2
13,H,4682,CAND5
17,M,7674,CAND1
8,H,1048,CAND4
16,M,2078,CAND4
17,M,7373,CAND2
12,M,3135,CAND4
13,H,7373,CAND3
12,H,2279,CAND4
17,H,1232,CAND4
8,H,5208,CAND4
17,M,9184,CAND4
16,H,7932,CAND4
15,M,8425,CAND5
17,H,4137,CAND2
16,M,5432,CAND4
13,H,8999,CAND4
13,M,6002,CAND4
10,M,7373,CAND3
10,M,8425,CAND5
12,M,8425,CAND4
10,H,5432,CAND2
17,M,8425,CAND1
11,M,9184,CAND5
12,H,8999,CAND3
12,M,5432,CAND1
10,H,8999,CAND5
16,M,7373,CAND3
14,H,7932,CAND5
16,H,5432,CAND2
16,M,8425,CAND3
16,H,3135,CAND5
17,M,7373,CAND4
16,M,9600,CAND5
12,H,2078,CAND3
9,M,2279,CAND5
10,M,2279,CAND1
9,H,9600,CAND2
15,H,9184,CAND4
8,H,2078,CAND5
16,H,9184,CAND5
15,M,9184,CAND5
11,M,7674,CAND4
12,M,5432,CAND2
12,H,1232,CAND1
10,H,6002,CAND2
15,H,4137,CAND4
14,M,9184,CAND5
10,H,8425,CAND2
15,M,9184,CAND1
8,H,7373,CAND5
8,H,1048,CAND1
10,M,4137,CAND2
11,M,4137,CAND3
11,H,5432,CAND5
9,M,4682,CAND5
11,M,5432,CAND4
10,H,2279,CAND4
11,H,5432,CAND4
10,M,9184,CAND2
15,M,5432,CAND2
10,H,4682,CAND5
16,M,8425,CAND3
13,M,9600,CAND4
17,H,4137,CAND1
11,M,8425,CAND4
11,H,9600,CAND1
17,M,9184,CAND4
13,M,1048,CAND5
17,M,7932,CAND1
13,M,9184,CAND4
17,M,8425,CAND5
14,M,9600,CAND4
13,M,7674,CAND4
15,M,7373,CAND5
16,H,7674,CAND4
13,H,6002,CAND2
16,M,9184,CAND3
12,H,8425,CAND3
12,H,8999,CAND3
15,M,3135,CAND4
11,M,8425,CAND4
16,M,9184,CAND4
10,H,8425,CAND4
10,M,9600,CAND3
12,M,9184,CAND4
12,H,5432,CAND1
10,M,9600,CAND3
11,M,5432,CAND4
11,M,7373,CAND3
17,M,8999,CAND4
14,M,4137,CAND4
9,M,9600,CAND2
10,M,9600,CAND2
12,M,6002,CAND4
17,H,8425,CAND2
10,M,1048,CAND4
10,H,7932,CAND4
8,H,8425,CAND4
11,H,2078,CAND3
13,H,8425,CAND4
8,H,7373,CAND4
17,M,9184,CAND3
11,M,7373,CAND5
15,M,2279,CAND3
16,H,5432,CAND4
17,M,7932,CAND2
10,M,4137,CAND2
14,H,8425,CAND5
12,H,9600,CAND1
16,H,7373,CAND4
13,H,2279,CAND5
11,H,7373,CAND4
10,H,7373,CAND4
11,M,6002,CAND5
10,M,8425,CAND5
12,H,4137,CAND3
12,H,8425,CAND2
14,M,4682,CAND5
13,M,3972,CAND5
11,M,4137,CAND3
14,M,4682,CAND3
17,H,9184,CAND4
12,M,3135,CAND4
9,M,4682,CAND1
11,H,5432,CAND4
13,H,7373,CAND5
15,H,4682,CAND5
10,H,7373,CAND5
16,H,9184,CAND5
10,M,2279,CAND3
17,M,7373,CAND4
13,M,7373,CAND5
11,H,7674,CAND5
17,M,7373,CAND5
15,H,7674,CAND4
11,H,9184,CAND5
9,H,8425,CAND4
10,H,5432,CAND5
13,M,9184,CAND4
12,M,1048,CAND1
12,H,9184,CAND4
12,H,2279,CAND4
14,H,6002,CAND4
16,H,7674,CAND5
11,H,3135,CAND3
14,M,5432,CAND2
14,H,5432,CAND4
11,H,5432,CAND4
12,H,3135,CAND4
10,M,6002,CAND3
11,H,3972,CAND5
10,M,2279,CAND3
14,H,5432,CAND4
9,M,1232,CAND4
12,M,4682,CAND2
12,H,4682,CAND4
16,H,6002,CAND4
12,H,2279,CAND3
14,M,7373,CAND4
12,H,3972,CAND4
8,H,9184,CAND5
14,H,5432,CAND3
17,H,7373,CAND5
17,H,5432,CAND3
16,M,8425,CAND2
16,M,5432,CAND3
12,H,9600,CAND1
10,H,1048,CAND4
11,H,9600,CAND1
17,M,7373,CAND4
12,M,7373,CAND4
12,M,4137,CAND4
12,M,8425,CAND3
10,M,7373,CAND5
15,H,2279,CAND3
15,M,2279,CAND5
12,H,1232,CAND5
15,H,3972,CAND1
16,M,9184,CAND3
11,M,6002,CAND4
9,H,1048,CAND4
17,M,5432,CAND4
15,H,5432,CAND4
14,H,2279,CAND3
10,M,9600,CAND3
11,M,9600,CAND2
11,M,8425,CAND5
16,H,8999,CAND4
8,M,7373,CAND3
8,M,7373,CAND4
12,M,7674,CAND1
16,M,5208,CAND4
13,M,7674,CAND3
12,M,2078,CAND3
15,M,5432,CAND2
12,H,7373,CAND1
12,M,7373,CAND3
15,M,6592,CAND4
9,M,3972,CAND4
17,H,5432,CAND3
11,M,9184,CAND4
15,H,9184,CAND2
12,M,8999,CAND4
16,M,9600,CAND2
8,H,7373,CAND4
17,H,7373,CAND4
16,M,9184,CAND5
15,H,6592,CAND4
13,M,4682,CAND4
14,H,8425,CAND1
12,H,7674,CAND4
11,M,2279,CAND5
12,H,4682,CAND5
10,M,4137,CAND5
17,H,1048,CAND4
15,H,2078,CAND3
13,M,3135,CAND4
17,H,6002,CAND4
17,H,2279,CAND3
14,H,9600,CAND1
11,H,9600,CAND5
11,M,7674,CAND4
11,H,1232,CAND2
13,M,9600,CAND4
15,M,6002,CAND4
11,H,9184,CAND5
10,H,7373,CAND5
9,M,9600,CAND5
14,H,9600,CAND4
11,M,2279,CAND4
12,M,4137,CAND4
16,H,8999,CAND5
12,M,6002,CAND1
12,H,9184,CAND4
12,H,3972,CAND5
14,M,4682,CAND5
11,H,4682,CAND4
12,M,6002,CAND4
17,M,9184,CAND4
17,H,7373,CAND4
11,M,9184,CAND1
13,M,5572,CAND4
13,M,8425,CAND4
15,H,9600,CAND4
13,M,2279,CAND5
13,M,6592,CAND1
10,M,8425,CAND2
8,M,5432,CAND1
13,M,5432,CAND5
11,H,9184,CAND1
10,H,8425,CAND4
13,M,5432,CAND1
16,M,7373,CAND4
11,H,5432,CAND3
9,H,3135,CAND1
16,H,5432,CAND2
10,H,8999,CAND1
10,H,4137,CAND4
12,M,8999,CAND5
11,H,7373,CAND4
10,M,7373,CAND4
15,H,7932,CAND4
13,H,9600,CAND3
10,H,4682,CAND4
11,H,7932,CAND5
13,M,5432,CAND4
17,M,1048,CAND3
16,M,6002,CAND3
15,M,9600,CAND2
16,M,8425,CAND4
15,M,7373,CAND1
10,H,7932,CAND4
16,M,3972,CAND4
17,H,7373,CAND3
15,M,8425,CAND2
13,M,7932,CAND3
17,M,7932,CAND2
14,M,9600,CAND2
15,H,7373,CAND4
15,H,6592,CAND4
13,M,5432,CAND1
9,H,6002,CAND4
15,H,7373,CAND4
14,H,2078,CAND1
8,M,7373,CAND3
16,M,7373,CAND3
9,M,7373,CAND4
13,H,7373,CAND2
17,M,9600,CAND2
12,H,5572,CAND3
14,H,7373,CAND3
15,H,6002,CAND5
11,M,7674,CAND4
17,H,3135,CAND4
13,M,2279,CAND3
17,H,7373,CAND2
17,M,9600,CAND5
11,M,2279,CAND4
16,M,1232,CAND5
17,M,3135,CAND4
17,M,7373,CAND4
17,H,2279,CAND4
10,H,1048,CAND5
15,M,7932,CAND2
12,H,7373,CAND5
11,H,3972,CAND1
14,H,9184,CAND5
15,H,8999,CAND5
13,M,7674,CAND5
17,H,9184,CAND4
12,M,4682,CAND3
12,M,2078,CAND5
11,H,8425,CAND3
16,M,2078,CAND4
11,M,2279,CAND2
15,H,9184,CAND4
11,M,7373,CAND1
16,M,5432,CAND3
17,H,5432,CAND5
16,M,7373,CAND3
17,M,9184,CAND3
17,H,4137,CAND3
16,H,7373,CAND4
15,H,7674,CAND4
14,M,9600,CAND3
13,H,3972,CAND1
16,M,7932,CAND5
11,M,7373,CAND2
13,H,9184,CAND3
16,M,3972,CAND4
10,H,8425,CAND5
12,H,7674,CAND4
9,H,1232,CAND4
12,H,5432,CAND4
16,H,9184,CAND1
17,H,5572,CAND3
9,M,7674,CAND1
9,M,9184,CAND4
12,H,1048,CAND1
10,H,7932,CAND4
14,M,8999,CAND4
15,H,8425,CAND4
13,M,7932,CAND5
12,H,5208,CAND3
9,M,9600,CAND2
16,M,1048,CAND4
12,H,9600,CAND5
11,H,2078,CAND4
10,M,3972,CAND4
10,H,2078,CAND4
13,M,6592,CAND1
17,M,6002,CAND5
13,M,5432,CAND4
16,M,7932,CAND4
15,M,3135,CAND3
15,H,8425,CAND5
17,M,1232,CAND4
17,H,4682,CAND4
15,H,1048,CAND4
9,M,7373,CAND5
11,M,5432,CAND4
17,M,8425,CAND5
15,M,2279,CAND5
16,H,9184,CAND3
16,H,9184,CAND4
14,H,7373,CAND5
15,M,9184,CAND3
17,H,3135,CAND4
17,H,7373,CAND5
16,M,8425,CAND4
14,M,7373,CAND3
16,H,9600,CAND2
13,M,8425,CAND4
12,H,9184,CAND4
11,M,5432,CAND5
11,H,4682,CAND5
12,H,8425,CAND1
14,H,7674,CAND3
13,H,3972,CAND4
16,H,5432,CAND3
14,M,9184,CAND1
17,M,5208,CAND1
11,H,5432,CAND5
11,H,2078,CAND4
16,M,7373,CAND1
11,M,2279,CAND5
17,M,5432,CAND5
11,H,4137,CAND5
11,M,6592,CAND5
8,H,7674,CAND4
12,H,5572,CAND2
14,M,7373,CAND5
9,M,6002,CAND5
11,H,7373,CAND5
16,M,7373,CAND2
16,H,4137,CAND4
11,H,9184,CAND4
16,M,7674,CAND4
14,M,8425,CAND1
17,M,9600,CAND2
15,H,2078,CAND3
17,M,9600,CAND3
17,H,4682,CAND4
12,M,5432,CAND4
12,M,7373,CAND1
17,M,7373,CAND4
17,M,1232,CAND2
12,M,8425,CAND1
17,H,7674,CAND5
16,M,7373,CAND5
16,M,3972,CAND5
11,M,9600,CAND1
17,M,8425,CAND5
10,H,7674,CAND4
15,M,6592,CAND4
12,H,7373,CAND4
11,H,5432,CAND4
17,M,8425,CAND5
17,M,3972,CAND1
12,M,4137,CAND4
13,H,9184,CAND4
15,M,7674,CAND3
16,M,8999,CAND5
17,M,7674,CAND1
10,M,9600,CAND4
10,M,7932,CAND4
8,M,2279,CAND5
12,M,4682,CAND4
16,M,6592,CAND4
14,H,7373,CAND3
12,M,4682,CAND4
10,M,2078,CAND5
13,H,7373,CAND5
11,H,6592,CAND5
11,M,2078,CAND4
17,H,2279,CAND2
16,H,9600,CAND4
16,M,8425,CAND3
13,H,7373,CAND4
16,M,7932,CAND5
12,H,7373,CAND4
16,H,8425,CAND4
16,M,4137,CAND4
14,M,9600,CAND4
15,H,3135,CAND3
17,M,7373,CAND4
14,H,6592,CAND2
16,M,8425,CAND4
14,H,4137,CAND5
15,H,8425,CAND5
12,H,4682,CAND3
15,H,3972,CAND3
14,M,9600,CAND4
11,M,8999,CAND4
14,M,7373,CAND2
12,H,1048,CAND2
12,M,6592,CAND1
16,H,8425,CAND1
12,H,4682,CAND4
16,M,3972,CAND4
11,M,4682,CAND4
13,M,8999,CAND1
12,H,8425,CAND4
11,H,5432,CAND4
15,M,9600,CAND2
11,H,3135,CAND4
9,H,4137,CAND4
14,H,7373,CAND3
8,H,8999,CAND5
12,M,9184,CAND1
11,H,7932,CAND4
14,M,7373,CAND5
16,M,5432,CAND2
16,M,6002,CAND1
15,H,6002,CAND2
16,H,8425,CAND4
14,H,8425,CAND1
15,H,3135,CAND3
11,H,2279,CAND2
13,M,5432,CAND4
15,H,7373,CAND4
13,M,4682,CAND5
16,H,9600,CAND4
8,M,3972,CAND4
12,M,9184,CAND4
13,M,7373,CAND4
16,H,5432,CAND4
11,M,7373,CAND1
15,H,8425,CAND5
12,H,8425,CAND4
10,M,7373,CAND3
17,H,6592,CAND1
12,M,2279,CAND4
10,M,4137,CAND4
9,H,6002,CAND3
17,H,9600,CAND5
14,M,9600,CAND3
13,M,8999,CAND4
13,H,5432,CAND5
16,M,4682,CAND4
12,H,4137,CAND3
13,M,8425,CAND1
17,M,4682,CAND5
8,M,1048,CAND5
15,H,7373,CAND5
11,M,7373,CAND5
12,M,4137,CAND4
13,H,5432,CAND5
17,M,9600,CAND5
17,M,5432,CAND4
9,M,7373,CAND3
16,M,1048,CAND3
16,H,6002,CAND2
15,H,8999,CAND4
16,M,5208,CAND1
13,H,3135,CAND5
15,M,5432,CAND5
9,M,2279,CAND1
12,M,5572,CAND1
17,M,6592,CAND4
13,H,2279,CAND1
10,H,7932,CAND5
17,H,5432,CAND5
17,H,5432,CAND5
15,H,8425,CAND5
13,M,7932,CAND1
11,H,1232,CAND2
17,H,7932,CAND2
11,M,8425,CAND5
12,M,5208,CAND4
10,M,8425,CAND4
8,H,9600,CAND3
16,H,6002,CAND4
11,M,8999,CAND3
11,H,7932,CAND4
13,M,5432,CAND5
10,H,2078,CAND5
10,H,5432,CAND4
15,M,8999,CAND3
13,H,5432,CAND4
15,M,7674,CAND5
12,M,6002,CAND3
16,M,9600,CAND5
13,H,1048,CAND5
14,H,1048,CAND4
13,H,5432,CAND5
13,H,4137,CAND4
16,H,9600,CAND4
15,M,8425,CAND4
17,M,9184,CAND4
15,M,6002,CAND5
15,H,9184,CAND1
17,M,3972,CAND1
11,M,3135,CAND4
17,H,7373,CAND4
14,H,9184,CAND5
11,M,8425,CAND5
12,M,9184,CAND4
12,M,8425,CAND4
12,H,5572,CAND3
15,H,6002,CAND4
16,M,5432,CAND2
13,M,7373,CAND2
11,H,7373,CAND4
9,H,7373,CAND3
17,H,9184,CAND5
11,M,7373,CAND4
8,M,5432,CAND2
16,M,7932,CAND1
16,M,9600,CAND5
16,M,4137,CAND4
10,H,8999,CAND5
16,M,6002,CAND3
17,H,5208,CAND5
8,M,9600,CAND1
16,H,5432,CAND1
16,M,8999,CAND5
11,H,2279,CAND2
16,M,5572,CAND5
10,H,7932,CAND3
12,H,9600,CAND2
9,H,4137,CAND3
8,H,7373,CAND2
10,H,2078,CAND4
10,M,5432,CAND3
13,H,4137,CAND4
11,H,9600,CAND4
12,M,5432,CAND1
16,H,3972,CAND3
11,H,8425,CAND3
10,M,7373,CAND5
9,M,9600,CAND4
10,H,6002,CAND4
15,M,5432,CAND1
8,M,9184,CAND4
15,H,7932,CAND4
17,M,7373,CAND4
17,M,9184,CAND3
12,H,2078,CAND4
16,H,7373,CAND4
15,M,5572,CAND3
17,H,7674,CAND1
16,H,5432,CAND1
15,H,7373,CAND4
12,M,5432,CAND1
13,M,4682,CAND4
17,M,5572,CAND4
16,M,4137,CAND5
17,M,7373,CAND5
15,H,9600,CAND5
16,H,9184,CAND3
10,H,1048,CAND3
12,M,7373,CAND4
16,H,5208,CAND4
16,H,1048,CAND4
16,H,6002,CAND3
10,M,8425,CAND5
8,H,7373,CAND5
11,M,9600,CAND5
12,M,3972,CAND5
14,H,7674,CAND4
11,H,4682,CAND1
13,H,8425,CAND2
17,M,8425,CAND5
17,M,3135,CAND4
14,M,7373,CAND5
15,M,5432,CAND4
16,M,3135,CAND3
11,M,9184,CAND3
15,M,5432,CAND5
16,H,6592,CAND5
13,H,7373,CAND5
11,M,9600,CAND4
